player_name,Shooting,Playmaking,Perimeter_Defense,Interior_Defense,Rebounding,Scoring,Efficiency,Impact
Immanuel Quickley,73.72537143468831,70.60515588269352,57.30289271283971,52.6152666825086,38.96996699905145,67.54286382327236,81.60589791928501,68.03809951128072
Isaac Jones,49.21206426422715,41.672448179083275,44.6591669928268,55.727199771457634,42.59064667564891,42.82981171056323,79.06123900293255,53.23597634525832
Isaac Okoro,58.80532057151607,44.70230167071014,55.88825830790741,60.219685682476694,34.972699609258854,47.99481762325838,78.04021260997067,65.01978268775088
Isaiah Collier,52.85510773582543,81.92084399543037,55.45658325875872,56.583065949619616,37.235544394737346,50.76489552554179,77.10096774193548,56.83373653414988
Isaiah Crawford,44.54934051116736,38.97869197248337,47.699679611153904,56.56080682709373,40.332328780498344,38.71081381078184,51.29344574780059,49.552471512328346
Isaiah Hartenstein,44.26337833253562,54.432675458176924,63.753078121389535,74.93927569763127,84.6519189923813,52.14383860940939,84.98698778103618,71.64353944247293
Isaiah Jackson,41.0816978820164,38.80699611354045,60.62920074279445,85.57279591145056,69.23501617438512,53.1757273694402,84.74099999999999,61.98484043767113
Isaiah Joe,78.28792962119459,45.2094078657076,54.216205567873274,54.729742299018966,33.7870160447835,53.389140272789895,80.79154447702835,63.40188159696831
Isaiah Livers,61.47233962416295,40.23445592326634,55.664635953442726,60.574275437198054,39.422891165033136,42.68358911968151,75.28381598240469,58.49518659473752
Isaiah Stewart,56.00457276123956,41.218121754909234,47.33963505527529,76.67113546322321,72.35427995305672,51.75206922351888,80.71879227761485,63.986252108621215
Ivica Zubac,37.98315724157763,44.11339855781914,48.19054986441909,71.6526828532593,91.97741289704622,61.12241557294955,87.0956129032258,72.57887642636929
JD Davison,57.33212360977211,57.87392172506122,54.747099475958734,60.42018973802135,40.40805788349186,41.83288357759611,70.9527602639296,55.85773490283656
Ja Morant,58.91141481330322,89.04710698248398,60.89204410865831,55.82618236138362,45.1908463159787,88.32365351563857,82.51952492668623,70.49758976778567
Ja'Kobe Walter,63.667136343119374,43.848195233536124,66.26462468275032,56.54411448259194,42.00304967403788,48.683293907997786,76.24730938416423,59.67042784650195
Jabari Walker,54.35327630579172,39.46634361227786,50.61740713845918,57.397360351712585,62.74104486135631,46.86795153000639,78.4258211143695,58.38356600735748
Jacob Toppin,53.507697123110205,48.9691638007501,48.673649579402685,58.75234540650082,41.12481504805759,42.627015128932385,72.37981622678396,54.91012371510358
P.J. Washington,65.18374793236237,46.39944675353915,61.754437170052974,69.41879223904056,57.44861532018618,61.08777499275338,77.33490748498815,64.43671116463975
PJ Hall,55.42915899364747,47.46821950292258,48.623597103018646,66.11533701836994,46.09842950004749,44.018525852250605,84.74378299120235,56.54025909720969
Jaden Ivey,66.11565905891923,59.74515380020415,53.03644530905313,55.96613827062045,41.42943964099389,66.01212514070437,78.54821114369501,60.29864441030837
Jaden McDaniels,61.47027811064038,43.03053411707902,60.75530098077976,67.86510410867605,43.84007956058827,54.845229460498686,79.64466911045945,66.7041783811612
Jae'Sean Tate,53.831461214178724,49.54795115947799,59.92063489526006,57.666112781991345,50.40814085457427,49.06833329241677,79.14068132942327,60.81604121279919
Jahmai Mashack,72.16571671329697,,50.77716104729935,57.8283458458773,45.309340693165026,51.54512581843326,75.91458944281524,60.257343582051035
Jahmir Young,62.502548826376064,58.04952130775034,50.65507184140337,56.09070287304443,40.47072316046569,42.661640179495706,78.82298387096773,54.59141838598717
James Harden,75.29296551385951,97.37161743566392,64.87139846267274,61.200400884281315,51.737751779498424,83.54296977535127,84.99987012987015,77.51252222033688
James Wiseman,42.54705267268056,34.48828154408909,41.3720990794508,65.01585541009582,63.26961848334277,53.390364597156754,81.493765884653,57.687318050025105
Jamir Watkins,51.8957569654162,49.31718571526583,46.11639730315757,55.78532261535031,43.896921493982916,41.92419956739675,81.28565982404692,52.81853033332136
Jamison Battle,74.6838080276445,39.91632470327707,47.52514675383366,56.43607717335891,42.18761465891485,48.45640846089116,86.23571114369501,59.0273599726208
Jarace Walker,62.446181794535,48.888082178740206,57.574334496607975,60.57676789056765,47.169865433472125,47.89237442522044,76.36604105571848,58.6283155781936
Jared McCain,67.54670413441247,52.58580248207796,58.08839587837454,52.89759146216029,38.006515042452435,58.5073238707127,78.82126832844574,59.396624900158265
Jaren Jackson Jr.,64.98925971650746,41.41461336216828,63.1717929385485,86.23071576966478,55.83635736023703,77.09372013229593,82.17564173998045,69.71070968823261
Jarred Vanderbilt,47.04973459906451,45.08214053175234,71.94652807191977,61.7936190589608,74.01388773610549,44.01431322758168,79.49017560396592,64.4821021409362
Jarrett Allen,39.85667898791831,44.53853762683635,56.80039788348744,72.25070319288633,86.56564436117407,66.60754794751807,89.04119941348974,77.57440866227452
Javon Small,58.52200743982145,65.21686472344716,46.52615693793256,56.19943042742628,40.68570737417883,46.27005942668186,74.44626099706744,55.124846901758815
Javonte Green,56.50557091022889,37.92516365161999,67.79207485830048,64.9436958788006,50.70643750712543,47.76109025965865,80.59143241167433,61.83871342219803
Jaxson Hayes,49.001848093799445,38.99127169164726,54.14965754175696,69.06381108840965,58.31642818079959,49.295328326545366,86.33625366568914,63.065914475620026
Jay Huff,61.59948129748798,44.387887190801955,52.56442387409382,81.84694575859255,46.70748690120723,47.85808604263493,77.58630498533725,59.62247113881337
Jaylen Clark,60.104271397182885,42.22684100477694,68.17354884675551,57.468092680851726,41.003692252229655,44.46241688935219,77.42175219941349,60.33909432935144
Jaylen Wells,66.92314930430119,46.57055699555997,53.79300587734105,52.272785652248345,41.31705020771247,56.638604441469575,78.16219941348973,63.10290165145969
Jaylin Williams,64.05225152497229,56.431170793668535,57.17528660280076,64.84462207110252,62.34770317318863,44.8528991904769,77.25470307917888,63.53138536601848
Jaylon Tyson,66.56522729567558,47.388517771978115,59.49280464788876,61.00499295018598,51.82529975648595,52.874310657590534,80.08563782991203,61.63329533680786
Jeff Green,59.8821722308324,41.51881184658865,45.247995517183206,58.02775498216404,37.23784400055351,50.75541441674706,78.66115933528836,60.76330357273235
Jerami Grant,70.0745081714914,48.444532474395814,55.13578637871558,64.68589941938524,38.76751953815281,76.68219216361305,81.02647165200392,67.09895061764908
Jeremiah Fears,61.54182989206568,54.39002441739332,70.14069367761144,55.532765574651116,43.06977570112368,66.72361100694981,79.00895894428152,59.48652760029457
Jeremiah Robinson-Earl,56.930705814325435,41.54184265395005,53.4035439115535,55.35422161502936,61.33491812086096,45.21200312461294,78.0353870967742,58.9932358328076
Jeremy Sochan,51.90556554873141,52.11145007636888,57.04100785778911,58.876620475028496,60.11730147918297,54.80065004834365,78.13638196480939,60.75883050842262
Jericho Sims,39.12988513617088,38.33326846366908,47.722038590674394,65.03431454155611,64.62795928603296,36.093379983155394,85.21669250104733,59.17318330365371
Jett Howard,62.98670098958071,45.81672866145247,47.33927743550763,59.09863840944914,35.39823549950241,46.29185098308623,74.23524437927664,55.49578460335361
Jevon Carter,69.27478929043613,53.62114379843297,57.633463515678585,56.767644029951654,32.05280943892963,45.90617469049912,76.06172741237256,58.38025214302211
Jimmy Butler III,53.616839193744156,74.94447512073305,76.15273054866941,57.84940486441791,53.88064798941241,82.94589408251534,88.22848275380531,79.38384956647634
Joan Beringer,47.56943531428724,35.65855778420139,52.991313974627964,64.60345975587849,44.414817797982074,42.75209419796776,88.63866568914956,56.140005872607546
Jock Landale,55.60125701020873,45.43636416602465,49.62729902381755,62.78246810131541,61.249538491283005,50.88564361926516,82.20785923753667,61.16068589601215
Joe Ingles,62.70634925505971,66.5424439154926,53.56316473218716,54.28730565426026,33.98494996643226,43.08621558407346,66.49636119257087,60.456236290728114
Joel Embiid,59.317516303377474,62.92152605965644,61.39329523604242,77.69274626487828,80.06387962747098,100.0,89.59421896383186,79.3569950430701
John Collins,60.415795666962175,39.45669902070517,53.12265751344604,67.30139804740217,66.4526645020247,67.98688975084679,84.01665347018572,66.64012208988777
John Konchar,57.01316630228361,50.29938981440388,67.3334645137435,64.3114960604938,55.53302357122297,40.03315243580357,79.4518064516129,64.02850846688384
Johni Broome,40.86314906199148,50.191459736856274,50.437870991626546,52.50112169522674,47.103415972625555,39.796805164573584,55.78035190615836,47.11664670275319
Johnny Furphy,55.40481659277694,37.147861498103595,55.88351183770163,57.410178576268564,41.53188462943647,38.0052160392927,65.65953812316715,55.15349303219591
Johnny Juzang,64.70181241326557,42.17394924921255,46.59852591325219,53.27780854866936,38.62648945233039,46.87324715238364,71.67090542521994,55.222528724058904
Jonas Valančiūnas,50.49201050122673,48.67476988521472,48.47511223741604,66.80822670354124,96.7598639157656,67.00840228314053,87.00561583577712,67.58134734130692
Jonathan Isaac,54.94173360156788,36.76132115997376,70.14773621681266,77.6679005816193,66.171854579487,46.91027430821544,76.84795821114369,62.602303697812324
Jonathan Kuminga,56.66522756516756,48.3674119643538,52.68020573264684,59.964211889798385,52.60250314906109,63.995609326554806,79.39854252199414,62.88189512410604
Jonathan Mogbo,44.46824833017878,53.78074619368758,58.778334945126396,66.6421863003258,54.60882932278527,42.78495666342693,68.77787390029326,59.334180558849475
Jordan Clarkson,71.24655218299687,58.57499934709365,52.06522690819088,52.458843184831025,38.27565107911486,71.2657577259471,79.60563294232648,61.37635664472515
Jordan Hawkins,67.73483664492943,42.7846824426258,46.14796517302582,54.20362083001887,36.3513170323064,51.39970406479634,73.69317693059628,55.52027211463766
Jordan McLaughlin,58.728784055256384,71.2436799079174,68.62327284786545,55.478089491458874,31.629598405084792,41.3106635032057,79.98614194944844,60.44281500890224
Jordan Miller,61.52535121126835,41.71842346830174,52.90063203735614,54.11534503239896,42.75013586988713,49.46012632187421,84.7360263929619,56.66693407170149
Jordan Poole,77.09864497472716,61.85872508807535,55.36501547039032,54.984139184574836,30.392796327072908,74.11849818063848,81.31042473118282,63.37643154219446
Jordan Walsh,55.05526976724829,43.27492982143715,63.10888137311552,62.676395808310545,50.53232530446013,41.28826951551072,74.6601955034213,58.84875631002291
Jose Alvarado,66.16947018033893,64.90781178607557,73.57095183969099,56.12559972925378,34.712472472556044,51.58958384996674,77.69101759530793,62.11294621713069
Josh Giddey,59.39373395060743,83.17783513252115,59.52637710178086,59.97136944692943,70.53657895719661,66.82815740388864,80.42756304985338,69.08360856183938
Josh Hart,58.86353428933139,63.27054563649935,64.0396233145479,56.98165138207167,68.71660174914831,55.42917903334057,82.16485826001953,70.9973509904131
Josh Minott,59.82622877806345,45.555051325380255,59.97832434684354,68.17990942955346,49.98279422934381,46.33327574727159,85.2407771260997,60.1916470698776
Josh Okogie,56.39070651833143,41.934352813768214,70.45097083280467,63.0881353091846,43.53150491208183,45.724425584566355,77.55684401619887,61.697416282577436
Jrue Holiday,69.77967224438763,78.38844638048258,68.58809160924406,59.58488617942923,45.528937520163424,66.78806542823366,82.906761485826,73.12315776393986
Julian Champagnie,70.91082777128801,40.78240485837493,55.54008552088661,59.340459579919475,46.3560344209983,52.53956379432993,76.75182306940371,59.68437070822913
Julian Phillips,55.366532568229495,38.69307672681847,55.64053987017095,60.94768437481488,39.462056727882036,41.16388897511792,75.7198191593353,56.4753058595172
Julian Strawther,57.66286298916534,43.709188084269,48.62671765116243,54.857703950319774,35.97506489619626,47.64240033538583,73.52489247311826,54.503903282525
Julius Randle,66.0348716199095,66.80719288181038,53.092397046841086,55.77777033853864,71.50117266976095,83.91000233549656,82.52635532746822,73.23270938211644
Justin Champagnie,56.16915158923834,46.20031932008109,58.478625999302324,60.42036984783834,58.164828460788144,45.68873739048942,76.8349878508588,57.57421584286592
Justin Edwards,65.12788701515271,45.98074175711268,60.76792468578151,58.60789640762398,39.59312937415771,50.15903281426172,77.64230938416422,58.94927189978057
Jusuf Nurkić,50.11458147178274,57.749437823950046,66.66195868735456,67.91190891717225,92.64570969734389,58.51857495716891,78.86008553274684,64.58304436632301
KJ Simpson,56.164302963967465,60.11581981219241,65.3949279296133,55.36196072926129,41.49533955853886,46.625397454845626,71.23260263929619,55.52226405905382
Karlo Matković,59.340720059684436,43.9348306022336,50.55748845024172,71.49861819522641,56.396131760666414,49.66547228372531,83.7082551319648,59.71324331269572
Kasparas Jakučionis,38.29482684663613,,100.0,75.58637516568265,40.43064057703937,19.65271839537576,25.0,32.61767894511257
Kawhi Leonard,70.14730439097566,58.95631330011525,74.9872615691773,60.699047950597304,53.16080037791997,88.57943164044755,88.27795674486804,75.33560816053563
Keaton Wallace,61.60009091512042,64.47324121551716,64.59174643964086,58.94013713979249,35.74206737373041,44.34901872232639,75.09689882697947,58.395027872684985
Keegan Murray,68.1096747683865,41.87153182513154,62.73909150766432,65.92281031302286,52.96181907118211,60.30074423595158,79.53716642228738,67.79824691190356
Kel'el Ware,57.919015414830525,36.9784999880164,60.18988784125542,75.93835818674722,85.62483985079415,56.99413157100771,84.37714076246334,66.54759942530735
Keldon Johnson,62.86756622051358,48.31778417057151,53.14165448549134,54.00774619763895,55.41769154425509,68.59156466276384,81.41969990224828,65.34704714220356
Kelly Olynyk,61.68661053476511,61.95114867534314,61.336234123387825,60.855381816576646,59.18106268446536,55.89039340860411,83.34224666014991,64.30510947181307
Kelly Oubre Jr.,64.94485157711401,39.43775449439868,64.46447388362076,60.74582184953,49.37352208681766,68.05397867095894,78.70792473118279,64.80748691634105
Kenrich Williams,61.2746851567903,51.928827170776536,57.40814896524817,55.78544398048525,51.56742278938038,47.621310746169264,78.05054936461387,63.27806732633262
Kentavious Caldwell-Pope,66.01848919786528,49.375205907349866,65.72579306574173,58.76163107009111,30.537938068487716,51.575149529204815,79.74016129032259,65.97858773175176
Keon Ellis,68.71021073953986,44.35927517526504,72.24545959446691,65.42548335209457,33.88354711774707,44.63885487467371,77.94518695014662,62.92030006997951
Kevin Durant,70.7710935634675,65.09447713449266,55.66564422708247,69.24409759408721,52.065588151745565,96.96228646009229,89.7580135455942,77.20426994543585
Kevin Huerter,70.30549378908063,54.71040595609976,60.34886311584209,58.560989364957436,36.98633284117924,57.60512652697676,78.87174556626168,64.14105802566837
Kevin Love,71.83005363610812,52.655839661115344,51.800568081125725,57.46013577789839,73.69035231216989,56.28719215315243,79.68910312805471,63.92118598862356
Kevin Porter Jr.,72.28173044644325,74.1151180924539,69.5972631768307,56.88096967516519,42.48863760347948,70.6960212331521,81.35161388074289,65.4587162379569
Kevon Looney,40.397515516718734,55.37475613491738,53.543947267904734,65.10276713513804,82.30417622543611,42.37767748103424,79.06727565982402,66.95147213505088
Keyonte George,70.11164386828999,73.55310429991273,51.68706278542144,52.01899773223832,36.41523374825579,72.29428161626859,79.70649560117302,61.04391846163871
Khris Middleton,66.39760671317295,71.11720173241102,60.20418614814451,55.68576107509295,47.74348481713283,68.66456566679895,82.80758902387932,65.35001642670082
Klay Thompson,86.37329294871196,48.33567553408205,49.55122206492468,57.53913131163083,37.63398871063806,70.90550710393018,80.38048093841643,64.3341811636483
Kobe Brown,53.52067574682554,47.45134356976961,53.65263832750081,57.238485051988654,45.498194846611995,40.56577894636105,74.23860215053763,56.3058813815379
Koby Brea,45.06775633975126,,48.040453503197575,55.105594098537125,41.52403094980751,44.18723841392106,82.1367302052786,55.14119158961627
Kon Knueppel,78.95457259001252,53.203766639232896,54.343660819202746,55.37144540305863,51.246018208663955,69.17509478132837,83.73470674486803,65.1433656076234
Kris Dunn,51.45217825278692,67.58326758716194,75.09819899642714,60.476087878973786,40.53926492025127,46.865817282679416,77.61117448680353,63.1298760910147
Kris Murray,51.53419006121024,42.11776491594201,62.243235628927756,57.2028866173815,46.92631298981706,42.23531821513403,71.28096285434995,58.806488073834075
Kristaps Porziņģis,69.9189285061604,49.628939515336654,54.109085039784986,80.62949493557352,68.3021944154871,82.36598846346071,87.28644847088395,73.32519329321912
Kyle Anderson,55.835615648410894,67.7986187971728,70.45320645893699,67.71412322544614,51.15827998220374,50.87247875675505,79.21632977237817,66.62917065714439
Kyle Filipowski,60.662780360683385,52.53002559109582,54.93355262180951,60.27096272244053,67.63579226099458,54.666015924526555,78.72474340175953,61.763386737064685
Kyle Kuzma,65.33640017595474,52.37803621323721,50.12733230126062,59.661995027944286,57.5242623048002,69.39190694476416,77.43441558441558,60.83358463923952
Kyle Lowry,68.32382333123672,71.98049108965857,61.37862438510584,57.67646967340291,37.70555740483455,51.58411722881973,77.44680840664711,65.70299103122943
Kyshawn George,70.00505436846852,58.20606800871063,62.41888611570312,64.90281615840775,49.56181909509067,56.58549002459481,76.63305718475074,59.91661894245012
LaMelo Ball,78.03274654329009,91.67087803283347,70.01296187243499,55.61794636886018,53.164428457830724,81.72002245104122,81.91430889540567,68.4507446669073
Lachlan Olbrich,40.561453248400994,47.41940931614592,49.42827958305645,56.71972168353553,45.628182089178495,37.43678654451959,43.2558651026393,51.04366835632549
Landry Shamet,71.9204536981623,46.778727374133226,52.359758333561516,54.02941673785001,28.47965834648307,51.44372964211945,78.31381573802543,60.23122647836084
Larry Nance Jr.,57.09247322828596,50.212718652191455,66.6381044024226,62.08091880814357,58.571874076543054,46.7451658984368,78.65360703812321,63.9944616242592
Lauri Markkanen,77.11954356637223,42.022894960137755,52.07868559605586,57.504648596431466,59.837061347705195,80.6063212889888,85.12798289345065,71.49332249715691
LeBron James,67.96058934666225,85.80061109367263,60.681138029069075,60.86624604541306,59.095404220540246,89.58405905969089,83.6198000977517,77.95183282598427
Leonard Miller,49.08209751858996,46.52094721998236,55.56633653941827,60.47820998077012,46.05547465442925,43.318126409403355,82.35834799608993,56.85565851165288
Liam McNeeley,60.09289858597843,44.145578325810064,49.81149131545555,56.51979963706937,45.45717777966976,45.5168498539795,75.59387096774194,55.99673502012244
Lindy Waters III,70.54570456269107,46.78762354313035,53.63120992348957,58.21044778917769,39.06571311662157,45.86317816316031,74.60790155006285,58.18772421899662
Lonzo Ball,72.22228900976738,68.95623157877249,74.6442327931239,63.15659201197526,46.77210112317539,52.10061818923129,75.05544110459434,64.7118639761079
Luguentz Dort,69.21672162329652,42.19624490053159,60.43158776211948,58.85590413339267,41.385405906447886,57.44416346445134,77.24916129032259,65.60396162317345
Luka Dončić,80.23203299945678,92.54774867761064,69.41107019291405,60.40172449813045,66.93311181364196,100.0,86.23851173020526,81.30894205626524
Luka Garza,58.753302467760875,41.81654448134638,48.902417850500925,57.26396754190381,57.40295748222383,52.675025845902944,83.2717331378299,57.841453102841506
Luke Kennard,77.67626315330502,54.19269270243616,54.25891641060342,52.66115312193501,34.98160312078501,53.524934859964695,84.03428780896523,64.81745786718953
Luke Kornet,45.037253018627176,51.16939528731352,47.5182323897933,76.17440184692659,61.515839417745475,43.81316968936133,81.68423936950146,61.293247479982945
Mac McClung,55.971754210744464,52.030912061855645,56.7764437139512,58.93880816666108,44.86042405230406,47.28519235428108,69.80655303030304,54.14411195151013
Malaki Branham,58.999469828076684,49.23143426504288,47.6223539037009,52.06674984318945,35.03951711378407,51.127139956262404,78.26098607038122,54.59962419307245
Malik Monk,72.07655974982148,64.08533157576751,55.12429558319977,58.30116008426098,34.2844253763011,66.1713659163054,81.52978054740959,64.89036526818174
Marcus Sasser,55.95951238956603,74.50163346506126,53.913349536573904,54.87623419957765,30.089679132018055,45.051987848200866,64.59565982404692,56.26482156597587
Marcus Smart,63.896309043507586,67.90432728434544,77.75034393877434,57.99607291076413,33.46431893785997,56.1636801131377,77.73177000418931,64.1571632476977
Mark Sears,65.49632142147672,43.882621508117126,45.81637143925921,53.057680523178554,40.48257687757338,46.97606613867752,81.82381231671555,52.530379024445104
Mark Williams,38.490337404716804,41.74133888709772,61.92188696722853,72.25693006231613,87.97268763752322,63.40651660532339,89.34418255131965,67.11688018289675
Marvin Bagley III,51.50874293044233,39.12485021141902,50.249473492437566,63.17979187674449,70.73219919440378,59.567842012535515,82.16415311472495,60.82310797747555
Mason Plumlee,37.66676900950975,54.936219633026184,54.75157223647832,64.82759169403147,80.04872360209706,47.725374636394285,85.65242110040495,66.43766479157142
Matas Buzelis,63.17360322016694,41.28959594144035,53.8580170863988,73.73304411062159,52.25813708616283,58.097978069270134,80.0041055718475,60.63751226737722
Matisse Thybulle,62.536227872539214,44.024740896544046,97.39317773304958,70.70432053333701,33.290108246829305,42.185035802107215,78.73476225387518,64.80875950106423
Max Christie,66.12349239271225,44.032304763690654,49.94852914245097,58.46063998445566,36.45307489065548,47.66979872001264,78.80278714565006,60.25795385250655
Maxi Kleber,58.83617073750345,43.97901218455475,48.563769304072935,66.79612944308198,47.365821380284586,40.19494834829018,75.24666031280549,61.02155974814594
Maxime Raynaud,54.90331420268605,44.50403874395457,51.75226452050538,62.98089179887879,52.62781631373446,52.8606880523398,82.95381231671554,58.43278644581411
Micah Peavy,49.223826743237154,48.65166196956008,58.325643577870224,55.56016820850414,45.1581593820904,45.431374004301944,72.45708211143695,55.44197070857118
Michael Porter Jr.,75.1340881366334,43.89404839368414,53.36537335951142,58.8403000388471,60.50326351129074,71.92152092404451,80.96889833822092,67.98061643176031
Mikal Bridges,68.7455897040954,54.948450208879265,64.53581201291469,62.07716532644609,39.18786266977359,68.29391116883636,83.93492982823626,73.27310796354061
Mike Conley,72.5439518612844,78.97999391062044,66.46524452443882,55.37930496778622,33.060974012390986,56.663202514953916,81.52470150816924,70.04132856758352
Miles Bridges,67.97697536794134,55.80437071041072,53.394902403073914,61.49382408223376,57.52855947679925,74.38953556274427,82.36177126099707,69.24915941837261
Miles Kelly,44.822153484826885,35.94773733785822,50.59849411961865,57.6973268160158,45.587925654000514,39.08268844396356,58.81781524926686,52.35885678868928
Mohamed Diawara,54.64662834040282,50.8608768447517,55.70806902550926,61.30034506900652,42.27911113561318,40.02076933297516,58.399692082111436,54.34105101462883
Monte Morris,55.712170405975996,60.66922139888962,52.20621955720698,57.72611818265678,38.019686160462015,45.104138604514354,74.13962714704648,59.39780890090998
Moses Moody,67.98215684257488,41.43713429778994,55.34380222609393,60.211595700606395,38.103795635862724,51.77347165983467,78.8477008797654,61.22751604412452
Mouhamed Gueye,54.71315055678211,43.3666522928782,63.21755638350153,71.70968072623913,57.4010233762218,46.19517486298058,76.14647116324537,59.38213390545802
Moussa Cisse,43.979488857110695,36.851032318514804,53.39555383603697,78.48942558598553,53.61396642442916,42.72153870713556,76.09574780058651,56.926823080179716
Moussa Diabaté,42.543207201376035,39.93523272321083,57.63300767404917,66.37154840483424,73.16879191077575,47.11172195286684,82.7162646627566,60.65899544984714
Myles Turner,67.00975569453364,39.38082395318844,55.352311610757326,93.73360185220187,61.963388329724786,65.84859612701732,83.15834261974585,69.41445242200459
Myron Gardner,90.8267403669054,,54.7844394417668,61.86745228276156,41.64212295992887,44.460667195190595,100.0,62.290084142429464
N'Faly Dante,44.97852058918113,39.04865449476793,57.03572776857896,66.77390371598375,52.190292555035654,45.71868108297826,85.45049853372433,57.60493404779158
Nae'Qwan Tomlin,51.378685447913654,40.76768921356723,54.598836198972904,63.251720940842496,54.06044485935244,51.8926444404713,78.17131231671554,58.29615121624547
Naji Marshall,56.17986170271632,53.142662128276484,61.43823602478546,55.323009693190016,48.339073729283854,54.05641370534902,79.58266959921798,63.16869997407931
Naz Reid,68.33634409063026,44.51064682901054,57.823137559224136,72.64813522171232,59.32644888077754,62.98031761887874,81.66958993157381,67.05611351927853
Neemias Queta,39.17316535553739,42.027511931498076,51.700271735740436,75.34208340335564,68.46949176076757,47.96800146475577,82.03277419354839,60.60241210157005
Nic Claxton,40.564169470402575,49.63095926800408,56.967552432226825,84.6794830289179,74.64786444503224,56.753002747975664,83.18634555229715,70.77942417417046
Nick Richards,42.76408898441592,35.79931851518214,43.864112211706384,71.55066788807889,72.94260845969423,48.29479234964866,84.33033759251504,59.90850081944002
Nick Smith Jr.,70.35954377217514,50.91940363914532,50.61672476217925,53.8148704923738,31.471480933854025,51.82033564922665,77.30051808406645,55.02751764561023
Nickeil Alexander-Walker,69.08640143620958,54.37687234500704,58.50690217289661,61.47803326738976,35.36900590274243,57.61003021736693,77.2463587487781,62.115145419691935
AJ Johnson,47.985951099899054,53.5728926961099,46.80926184327604,52.89668837283605,37.51763297473898,43.32240273024735,69.12722507331378,51.81208993699611
Aaron Gordon,61.44854147665393,52.014575233763196,53.14236203221087,59.73100651835516,57.0348556105354,67.62010225091743,83.49313685239491,70.46902433737299
